Mã TP,Mã QH,Mã PX,Tỉnh Thành Phố,Quận Huyện,Phường Xã,Cấp
30,298,11131,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Văn Tố,Xã
30,298,11134,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Quang Trung,Xã
30,298,11137,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Phượng Kỳ,Xã
30,298,11140,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Cộng Lạc,Xã
30,298,11143,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Tiên Động,Xã
30,298,11146,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Nguyên Giáp,Xã
30,298,11149,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Hà Kỳ,Xã
30,298,11152,Tỉnh Hải Dương,Huyện Tứ Kỳ,Xã Hà Thanh,Xã
30,299,11155,Tỉnh Hải Dương,Huyện Ninh Giang,Thị trấn Ninh Giang,Thị trấn
30,299,11161,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Ứng Hoè,Xã
30,299,11164,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Nghĩa An,Xã
30,299,11167,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hồng Đức,Xã
30,299,11173,Tỉnh Hải Dương,Huyện Ninh Giang,Xã An Đức,Xã
30,299,11176,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Vạn Phúc,Xã
30,299,11179,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Tân Hương,Xã
30,299,11185,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Vĩnh Hòa,Xã
30,299,11188,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Đông Xuyên,Xã
30,299,11197,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Tân Phong,Xã
30,299,11200,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Ninh Hải,Xã
30,299,11203,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Đồng Tâm,Xã
30,299,11206,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Tân Quang,Xã
30,299,11209,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Kiến Quốc,Xã
30,299,11215,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hồng Dụ,Xã
30,299,11218,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Văn Hội,Xã
30,299,11224,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hồng Phong,Xã
30,299,11227,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hiệp Lực,Xã
30,299,11230,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hồng Phúc,Xã
30,299,11233,Tỉnh Hải Dương,Huyện Ninh Giang,Xã Hưng Long,Xã
30,300,11239,Tỉnh Hải Dương,Huyện Thanh Miện,Thị trấn Thanh Miện,Thị trấn
30,300,11242,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Thanh Tùng,Xã
30,300,11245,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Phạm Kha,Xã
30,300,11248,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Ngô Quyền,Xã
30,300,11251,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Đoàn Tùng,Xã
30,300,11254,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Hồng Quang,Xã
30,300,11257,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Tân Trào,Xã
30,300,11260,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Lam Sơn,Xã
30,300,11263,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Đoàn Kết,Xã
30,300,11266,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Lê Hồng,Xã
30,300,11269,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Tứ Cường,Xã
30,300,11275,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Ngũ Hùng,Xã
30,300,11278,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Cao Thắng,Xã
30,300,11281,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Chi Lăng Bắc,Xã
30,300,11284,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Chi Lăng Nam,Xã
30,300,11287,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Thanh Giang,Xã
30,300,11293,Tỉnh Hải Dương,Huyện Thanh Miện,Xã Hồng Phong,Xã
31,303,11296,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Quán Toan,Phường
31,303,11299,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Hùng Vương,Phường
31,303,11302,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Sở Dầu,Phường
31,303,11305,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Thượng Lý,Phường
31,303,11308,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Hạ Lý,Phường
31,303,11311,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Minh Khai,Phường
31,303,11314,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Trại Chuối,Phường
31,303,11320,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Hoàng Văn Thụ,Phường
31,303,11323,Thành phố Hải Phòng,Quận Hồng Bàng,Phường Phan Bội Châu,Phường
31,304,11329,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Máy Chai,Phường
31,304,11332,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Máy Tơ,Phường
31,304,11335,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Vạn Mỹ,Phường
31,304,11338,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Cầu Tre,Phường
31,304,11341,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Lạc Viên,Phường
31,304,11347,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Gia Viên,Phường
31,304,11350,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,Phường
31,304,11353,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Cầu Đất,Phường
31,304,11356,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Lê Lợi,Phường
31,304,11359,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Đằng Giang,Phường
31,304,11362,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Lạch Tray,Phường
31,304,11365,Thành phố Hải Phòng,Quận Ngô Quyền,Phường Đổng Quốc Bình,Phường
31,305,11368,Thành phố Hải Phòng,Quận Lê Chân,Phường Cát Dài,Phường
31,305,11371,Thành phố Hải Phòng,Quận Lê Chân,Phường An Biên,Phường
31,305,11374,Thành phố Hải Phòng,Quận Lê Chân,Phường Lam Sơn,Phường
31,305,11377,Thành phố Hải Phòng,Quận Lê Chân,Phường An Dương,Phường
31,305,11380,Thành phố Hải Phòng,Quận Lê Chân,Phường Trần Nguyên Hãn,Phường
31,305,11383,Thành phố Hải Phòng,Quận Lê Chân,Phường Hồ Nam,Phường
31,305,11386,Thành phố Hải Phòng,Quận Lê Chân,Phường Trại Cau,Phường
31,305,11389,Thành phố Hải Phòng,Quận Lê Chân,Phường Dư Hàng,Phường
31,305,11392,Thành phố Hải Phòng,Quận Lê Chân,Phường Hàng Kênh,Phường
31,305,11395,Thành phố Hải Phòng,Quận Lê Chân,Phường Đông Hải,Phường
31,305,11398,Thành phố Hải Phòng,Quận Lê Chân,Phường Niệm Nghĩa,Phường
31,305,11401,Thành phố Hải Phòng,Quận Lê Chân,Phường Nghĩa Xá,Phường
31,305,11404,Thành phố Hải Phòng,Quận Lê Chân,Phường Dư Hàng Kênh,Phường
31,305,11405,Thành phố Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phường
31,305,11407,Thành phố Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Phường
31,306,11410,Thành phố Hải Phòng,Quận Hải An,Phường Đông Hải 1,Phường
31,306,11411,Thành phố Hải Phòng,Quận Hải An,Phường Đông Hải 2,Phường
31,306,11413,Thành phố Hải Phòng,Quận Hải An,Phường Đằng Lâm,Phường
31,306,11414,Thành phố Hải Phòng,Quận Hải An,Phường Thành Tô,Phường
31,306,11416,Thành phố Hải Phòng,Quận Hải An,Phường Đằng Hải,Phường
31,306,11419,Thành phố Hải Phòng,Quận Hải An,Phường Nam Hải,Phường
31,306,11422,Thành phố Hải Phòng,Quận Hải An,Phường Cát Bi,Phường
31,306,11425,Thành phố Hải Phòng,Quận Hải An,Phường Tràng Cát,Phường
31,307,11428,Thành phố Hải Phòng,Quận Kiến An,Phường Quán Trữ,Phường
31,307,11429,Thành phố Hải Phòng,Quận Kiến An,Phường Lãm Hà,Phường
31,307,11431,Thành phố Hải Phòng,Quận Kiến An,Phường Đồng Hoà,Phường
31,307,11434,Thành phố Hải Phòng,Quận Kiến An,Phường Bắc Sơn,Phường
31,307,11437,Thành phố Hải Phòng,Quận Kiến An,Phường Nam Sơn,Phường
31,307,11440,Thành phố Hải Phòng,Quận Kiến An,Phường Ngọc Sơn,Phường
31,307,11443,Thành phố Hải Phòng,Quận Kiến An,Phường Trần Thành Ngọ,Phường
31,307,11446,Thành phố Hải Phòng,Quận Kiến An,Phường Văn Đẩu,Phường
31,307,11449,Thành phố Hải Phòng,Quận Kiến An,Phường Phù Liễn,Phường
31,307,11452,Thành phố Hải Phòng,Quận Kiến An,Phường Tràng Minh,Phường
31,308,11455,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Ngọc Xuyên,Phường
31,308,11458,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Hải Sơn,Phường
31,308,11461,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Vạn Hương,Phường
31,308,11465,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Minh Đức,Phường
31,308,11467,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Bàng La,Phường
31,308,11737,Thành phố Hải Phòng,Quận Đồ Sơn,Phường Hợp Đức,Phường
31,309,11683,Thành phố Hải Phòng,Quận Dương Kinh,Phường Đa Phúc,Phường
31,309,11686,Thành phố Hải Phòng,Quận Dương Kinh,Phường Hưng Đạo,Phường
31,309,11689,Thành phố Hải Phòng,Quận Dương Kinh,Phường Anh Dũng,Phường
31,309,11692,Thành phố Hải Phòng,Quận Dương Kinh,Phường Hải Thành,Phường
31,309,11707,Thành phố Hải Phòng,Quận Dương Kinh,Phường Hoà Nghĩa,Phường
31,309,11740,Thành phố Hải Phòng,Quận Dương Kinh,Phường Tân Thành,Phường
31,311,11470,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Thị trấn Núi Đèo,Thị trấn
31,311,11473,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Thị trấn Minh Đức,Thị trấn
31,311,11476,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Lại Xuân,Xã
31,311,11479,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã An Sơn,Xã
31,311,11482,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Kỳ Sơn,Xã
31,311,11485,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Liên Khê,Xã
31,311,11488,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Lưu Kiếm,Xã
31,311,11491,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Lưu Kỳ,Xã
31,311,11494,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Gia Minh,Xã
31,311,11497,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Gia Đức,Xã
31,311,11500,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Minh Tân,Xã
31,311,11503,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Phù Ninh,Xã
31,311,11506,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Quảng Thanh,Xã
31,311,11509,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Chính Mỹ,Xã
31,311,11512,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Kênh Giang,Xã
31,311,11515,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Hợp Thành,Xã
31,311,11518,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Cao Nhân,Xã
31,311,11521,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Mỹ Đồng,Xã
31,311,11524,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Đông Sơn,Xã
31,311,11527,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Hoà Bình,Xã
31,311,11530,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Trung Hà,Xã
31,311,11533,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã An Lư,Xã
31,311,11536,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Thuỷ Triều,Xã
31,311,11539,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Ngũ Lão,Xã
31,311,11542,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Phục Lễ,Xã
31,311,11545,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Tam Hưng,Xã
31,311,11548,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Phả Lễ,Xã
31,311,11551,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Lập Lễ,Xã
31,311,11554,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Kiền Bái,Xã
31,311,11557,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Thiên Hương,Xã
31,311,11560,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Thuỷ Sơn,Xã
31,311,11563,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Thuỷ Đường,Xã
31,311,11566,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Hoàng Động,Xã
31,311,11569,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Lâm Động,Xã
31,311,11572,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Hoa Động,Xã
31,311,11575,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Tân Dương,Xã
31,311,11578,Thành phố Hải Phòng,Huyện Thuỷ Nguyên,Xã Dương Quan,Xã
31,312,11581,Thành phố Hải Phòng,Huyện An Dương,Thị trấn An Dương,Thị trấn
31,312,11584,Thành phố Hải Phòng,Huyện An Dương,Xã Lê Thiện,Xã
31,312,11587,Thành phố Hải Phòng,Huyện An Dương,Xã Đại Bản,Xã
31,312,11590,Thành phố Hải Phòng,Huyện An Dương,Xã An Hoà,Xã
31,312,11593,Thành phố Hải Phòng,Huyện An Dương,Xã Hồng Phong,Xã
31,312,11596,Thành phố Hải Phòng,Huyện An Dương,Xã Tân Tiến,Xã
31,312,11599,Thành phố Hải Phòng,Huyện An Dương,Xã An Hưng,Xã
31,312,11602,Thành phố Hải Phòng,Huyện An Dương,Xã An Hồng,Xã
31,312,11605,Thành phố Hải Phòng,Huyện An Dương,Xã Bắc Sơn,Xã
31,312,11608,Thành phố Hải Phòng,Huyện An Dương,Xã Nam Sơn,Xã
31,312,11611,Thành phố Hải Phòng,Huyện An Dương,Xã Lê Lợi,Xã
31,312,11614,Thành phố Hải Phòng,Huyện An Dương,Xã Đặng Cương,Xã
31,312,11617,Thành phố Hải Phòng,Huyện An Dương,Xã Đồng Thái,Xã
31,312,11620,Thành phố Hải Phòng,Huyện An Dương,Xã Quốc Tuấn,Xã
31,312,11623,Thành phố Hải Phòng,Huyện An Dương,Xã An Đồng,Xã
31,312,11626,Thành phố Hải Phòng,Huyện An Dương,Xã Hồng Thái,Xã
31,313,11629,Thành phố Hải Phòng,Huyện An Lão,Thị trấn An Lão,Thị trấn
31,313,11632,Thành phố Hải Phòng,Huyện An Lão,Xã Bát Trang,Xã
31,313,11635,Thành phố Hải Phòng,Huyện An Lão,Xã Trường Thọ,Xã
31,313,11638,Thành phố Hải Phòng,Huyện An Lão,Xã Trường Thành,Xã
31,313,11641,Thành phố Hải Phòng,Huyện An Lão,Xã An Tiến,Xã
31,313,11644,Thành phố Hải Phòng,Huyện An Lão,Xã Quang Hưng,Xã
31,313,11647,Thành phố Hải Phòng,Huyện An Lão,Xã Quang Trung,Xã
31,313,11650,Thành phố Hải Phòng,Huyện An Lão,Xã Quốc Tuấn,Xã
31,313,11653,Thành phố Hải Phòng,Huyện An Lão,Xã An Thắng,Xã
31,313,11656,Thành phố Hải Phòng,Huyện An Lão,Thị trấn Trường Sơn,Thị trấn
31,313,11659,Thành phố Hải Phòng,Huyện An Lão,Xã Tân Dân,Xã
31,313,11662,Thành phố Hải Phòng,Huyện An Lão,Xã Thái Sơn,Xã
31,313,11665,Thành phố Hải Phòng,Huyện An Lão,Xã Tân Viên,Xã
31,313,11668,Thành phố Hải Phòng,Huyện An Lão,Xã Mỹ Đức,Xã
31,313,11671,Thành phố Hải Phòng,Huyện An Lão,Xã Chiến Thắng,Xã
31,313,11674,Thành phố Hải Phòng,Huyện An Lão,Xã An Thọ,Xã
31,313,11677,Thành phố Hải Phòng,Huyện An Lão,Xã An Thái,Xã
31,314,11680,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Thị trấn Núi Đối,Thị trấn
31,314,11695,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Đông Phương,Xã
31,314,11698,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Thuận Thiên,Xã
31,314,11701,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Hữu Bằng,Xã
31,314,11704,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Đại Đồng,Xã
31,314,11710,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Ngũ Phúc,Xã
31,314,11713,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Kiến Quốc,Xã
31,314,11716,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Du Lễ,Xã
31,314,11719,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Thuỵ Hương,Xã
31,314,11722,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Thanh Sơn,Xã
31,314,11725,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Minh Tân,Xã
31,314,11728,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Đại Hà,Xã
31,314,11731,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Ngũ Đoan,Xã
31,314,11734,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Tân Phong,Xã
31,314,11743,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Tân Trào,Xã
31,314,11746,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Đoàn Xá,Xã
31,314,11749,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Tú Sơn,Xã
31,314,11752,Thành phố Hải Phòng,Huyện Kiến Thuỵ,Xã Đại Hợp,Xã
31,315,11755,Thành phố Hải Phòng,Huyện Tiên Lãng,Thị trấn Tiên Lãng,Thị trấn
31,315,11758,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Đại Thắng,Xã
31,315,11761,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tiên Cường,Xã
31,315,11764,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tự Cường,Xã
31,315,11770,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Quyết Tiến,Xã
31,315,11773,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Khởi Nghĩa,Xã
31,315,11776,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tiên Thanh,Xã
31,315,11779,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Cấp Tiến,Xã
31,315,11782,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Kiến Thiết,Xã
31,315,11785,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Đoàn Lập,Xã
31,315,11788,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Bạch Đằng,Xã
31,315,11791,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Quang Phục,Xã
31,315,11794,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Toàn Thắng,Xã
31,315,11797,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tiên Thắng,Xã
31,315,11800,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tiên Minh,Xã
31,315,11803,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Bắc Hưng,Xã
31,315,11806,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Nam Hưng,Xã
31,315,11809,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Hùng Thắng,Xã
31,315,11812,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Tây Hưng,Xã
31,315,11815,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Đông Hưng,Xã
31,315,11821,Thành phố Hải Phòng,Huyện Tiên Lãng,Xã Vinh Quang,Xã
31,316,11824,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Thị trấn Vĩnh Bảo,Thị trấn
31,316,11827,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Dũng Tiến,Xã
31,316,11830,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Giang Biên,Xã
31,316,11833,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Thắng Thuỷ,Xã
31,316,11836,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Trung Lập,Xã
31,316,11839,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Việt Tiến,Xã
31,316,11842,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Vĩnh An,Xã
31,316,11845,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Vĩnh Long,Xã
31,316,11848,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Hiệp Hoà,Xã
31,316,11851,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Hùng Tiến,Xã
31,316,11854,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã An Hoà,Xã
31,316,11857,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Tân Hưng,Xã
31,316,11860,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Tân Liên,Xã
31,316,11863,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Nhân Hoà,Xã
31,316,11866,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Tam Đa,Xã
31,316,11869,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Hưng Nhân,Xã
31,316,11872,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Vinh Quang,Xã
31,316,11875,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Đồng Minh,Xã
31,316,11878,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Thanh Lương,Xã
31,316,11881,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Liên Am,Xã
31,316,11884,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Lý Học,Xã
31,316,11887,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Tam Cường,Xã
31,316,11890,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Hoà Bình,Xã
31,316,11893,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Tiền Phong,Xã
31,316,11896,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Vĩnh Phong,Xã
31,316,11899,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Cộng Hiền,Xã
31,316,11902,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Cao Minh,Xã
31,316,11905,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Cổ Am,Xã
31,316,11908,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Vĩnh Tiến,Xã
31,316,11911,Thành phố Hải Phòng,Huyện Vĩnh Bảo,Xã Trấn Dương,Xã
31,317,11914,Thành phố Hải Phòng,Huyện Cát Hải,Thị trấn Cát Bà,Thị trấn
31,317,11917,Thành phố Hải Phòng,Huyện Cát Hải,Thị trấn Cát Hải,Thị trấn
31,317,11920,Thành phố Hải Phòng,Huyện Cát Hải,Xã Nghĩa Lộ,Xã
31,317,11923,Thành phố Hải Phòng,Huyện Cát Hải,Xã Đồng Bài,Xã
31,317,11926,Thành phố Hải Phòng,Huyện Cát Hải,Xã Hoàng Châu,Xã
31,317,11929,Thành phố Hải Phòng,Huyện Cát Hải,Xã Văn Phong,Xã
31,317,11932,Thành phố Hải Phòng,Huyện Cát Hải,Xã Phù Long,Xã
31,317,11935,Thành phố Hải Phòng,Huyện Cát Hải,Xã Gia Luận,Xã
31,317,11938,Thành phố Hải Phòng,Huyện Cát Hải,Xã Hiền Hào,Xã
31,317,11941,Thành phố Hải Phòng,Huyện Cát Hải,Xã Trân Châu,Xã
31,317,11944,Thành phố Hải Phòng,Huyện Cát Hải,Xã Việt Hải,Xã
31,317,11947,Thành phố Hải Phòng,Huyện Cát Hải,Xã Xuân Đám,Xã
31,318,,Thành phố Hải Phòng,Huyện Bạch Long Vĩ,,Huyện
33,323,11950,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Lam Sơn,Phường
33,323,11953,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Hiến Nam,Phường
33,323,11956,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường An Tảo,Phường
33,323,11959,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Lê Lợi,Phường
33,323,11962,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Minh Khai,Phường
33,323,11965,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Quang Trung,Phường
33,323,11968,Tỉnh Hưng Yên,Thành phố Hưng Yên,Phường Hồng Châu,Phường
33,323,11971,Tỉnh Hưng Yên,Thành phố Hưng Yên,Xã Trung Nghĩa,Xã
33,323,11974,Tỉnh Hưng Yên,Thành phố Hưng Yên,Xã Liên Phương,Xã
33,323,11977,Tỉnh Hưng Yên,Thành phố Hưng Yên,Xã Hồng Nam,Xã
